,Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
502,2011-12-29,105.78730857341259,5.39,5.27,-0.17679186065280103,6145100.0,0.0,1.0,5.31,5.39,5.27,5.34,6145100.0
503,2011-12-30,105.81628116855924,5.45,5.28,-0.11781827143457665,6906000.0,0.0,1.0,5.34,5.45,5.28,5.4,6906000.0
504,2012-01-03,106.00525376370588,5.59,5.44,-0.038844682216352705,12675100.0,0.0,1.0,5.53,5.59,5.44,5.48,12675100.0
505,2012-01-04,105.94422635885253,5.49,5.41,-0.059871092998129295,8034900.0,0.0,1.0,5.47,5.49,5.41,5.46,8034900.0
506,2012-01-05,105.92319895399919,5.565,5.35,-0.06089750377990542,11476900.0,0.0,1.0,5.45,5.565,5.35,5.46,11476900.0
507,2012-01-06,105.91217154914582,5.52,5.39,-0.0919239145616818,12938600.0,0.0,1.0,5.44,5.52,5.39,5.43,12938600.0
508,2012-01-09,105.89114414429247,5.6,5.38,0.06704967465654223,12585400.0,0.0,1.0,5.42,5.6,5.38,5.59,12585400.0
509,2012-01-10,106.13011673943913,5.75,5.64,0.1860232638747662,10129600.0,0.0,1.0,5.66,5.75,5.64,5.71,10129600.0
510,2012-01-11,106.14908933458577,5.835,5.68,0.2849968530929897,11196300.0,0.0,1.0,5.68,5.835,5.68,5.81,11196300.0
511,2012-01-12,106.29806192973243,5.85,5.71,0.2939704423112143,11480100.0,0.0,1.0,5.83,5.85,5.71,5.82,11480100.0
512,2012-01-13,106.22703452487907,5.79,5.63,0.132944031529438,9670900.0,0.0,1.0,5.76,5.79,5.63,5.66,9670900.0
513,2012-01-17,106.23600712002573,5.84,5.71,0.20191762074766217,8259900.0,0.0,1.0,5.77,5.84,5.71,5.73,8259900.0
514,2012-01-18,106.19497971517237,6.03,5.73,0.4408912099658854,19955800.0,0.0,1.0,5.73,6.03,5.73,5.97,19955800.0
515,2012-01-19,106.48395231031901,6.24,5.98,0.6898647991841093,21731300.0,0.0,1.0,6.02,6.24,5.98,6.22,21731300.0
516,2012-01-20,106.68292490546567,6.49,6.18,0.8888383884023333,28706300.0,0.0,1.0,6.22,6.49,6.18,6.42,28706300.0
517,2012-01-23,106.88189750061233,6.6,6.3901,0.9878119776205568,21918400.0,0.0,1.0,6.42,6.6,6.3901,6.52,21918400.0
518,2012-01-24,106.93087009575896,6.81,6.39,0.9967855668387823,38790500.0,0.0,1.0,6.47,6.81,6.39,6.53,38790500.0
519,2012-01-25,106.73984269090562,6.78,6.2299,1.1957591560570062,36785000.0,0.0,1.0,6.28,6.78,6.2299,6.73,36785000.0
520,2012-01-26,107.18881528605226,6.95,6.68,1.2347327452752292,25160600.0,0.0,1.0,6.73,6.95,6.68,6.77,25160600.0
521,2012-01-27,107.17778788119892,6.85,6.65,1.2837063344934538,16442700.0,0.0,1.0,6.72,6.85,6.65,6.82,16442700.0
522,2012-01-30,107.18676047634557,6.78,6.61,1.2026799237116776,13366600.0,0.0,1.0,6.73,6.78,6.61,6.74,13366600.0
523,2012-01-31,107.24573307149221,6.84,6.69,1.1716535129299013,17475500.0,0.0,1.0,6.79,6.84,6.69,6.71,17475500.0
524,2012-02-01,107.28470566663887,6.92,6.8,1.3606271021481255,14672100.0,0.0,1.0,6.83,6.92,6.8,6.9,14672100.0
525,2012-02-02,107.35367826178552,7.0,6.84,1.3896006913663488,15775200.0,0.0,1.0,6.9,7.0,6.84,6.93,15775200.0
526,2012-02-03,107.47265085693216,7.12,6.98,1.538574280584573,15318100.0,0.0,1.0,7.02,7.12,6.98,7.08,15318100.0
527,2012-02-06,107.4716234520788,7.05,6.9,1.3775478698027968,13144800.0,0.0,1.0,7.02,7.05,6.9,6.92,13144800.0
528,2012-02-07,107.41059604722545,7.185,6.95,1.5865214590210206,18873500.0,0.0,1.0,6.96,7.185,6.95,7.13,18873500.0
529,2012-02-08,107.58956864237211,7.39,7.11,1.7054950482392446,15606000.0,0.0,1.0,7.14,7.39,7.11,7.25,15606000.0
530,2012-02-09,107.74854123751877,7.33,7.13,1.6944686374574687,13358200.0,0.0,1.0,7.3,7.33,7.13,7.24,13358200.0
531,2012-02-10,107.5275138326654,7.12,6.96,1.5034422266756922,16473400.0,0.0,1.0,7.08,7.12,6.96,7.05,16473400.0
532,2012-02-13,107.68648642781206,7.37,7.17,1.7424158158939163,19481700.0,0.0,1.0,7.24,7.37,7.17,7.29,19481700.0
533,2012-02-14,107.6854590229587,7.43,7.24,1.7713894051121404,18756000.0,0.0,1.0,7.24,7.43,7.24,7.32,18756000.0
534,2012-02-15,107.82443161810535,7.5,7.3,1.7503629943303647,15269400.0,0.0,1.0,7.38,7.5,7.3,7.3,15269400.0
535,2012-02-16,107.743404213252,7.6,7.27,2.0393365835485886,13140100.0,0.0,1.0,7.3,7.6,7.27,7.59,13140100.0
536,2012-02-17,108.10237680839865,7.68,7.42,1.8683101727668125,13955100.0,0.0,1.0,7.66,7.68,7.42,7.42,13955100.0
537,2012-02-21,107.8813494035453,7.45,7.2,1.7272837619850367,15663000.0,0.0,1.0,7.44,7.45,7.2,7.28,15663000.0
538,2012-02-22,107.68032199869195,7.27,7.0,1.58625735120326,20775200.0,0.0,1.0,7.24,7.27,7.0,7.14,20775200.0
539,2012-02-23,107.5492945938386,7.3,7.05,1.7352309404214843,16384600.0,0.0,1.0,7.11,7.3,7.05,7.29,16384600.0
540,2012-02-24,107.85826718898525,7.57,7.38,1.904204529639708,19280700.0,0.0,1.0,7.42,7.57,7.38,7.46,19280700.0
541,2012-02-27,107.8372397841319,7.59,7.27,1.9131781188579318,14762600.0,0.0,1.0,7.4,7.59,7.27,7.47,14762600.0
542,2012-02-28,107.88621237927855,7.61,7.43,1.9621517080761555,10513600.0,0.0,1.0,7.45,7.61,7.43,7.52,10513600.0
543,2012-02-29,107.9551849744252,7.55,7.34,1.7911252972943794,13941400.0,0.0,1.0,7.52,7.55,7.34,7.35,13941400.0
544,2012-03-01,107.90415756957185,7.7,7.42,1.9500988865126034,19151900.0,0.0,1.0,7.47,7.7,7.42,7.51,19151900.0
545,2012-03-02,107.93313016471849,7.63,7.43,1.8990724757308275,11203300.0,0.0,1.0,7.5,7.63,7.43,7.46,11203300.0
546,2012-03-05,107.78210275986514,7.44,7.03,1.5080460649490517,25144300.0,0.0,1.0,7.35,7.44,7.03,7.07,25144300.0
547,2012-03-06,107.34107535501178,6.95,6.76,1.3370196541672756,15020700.0,0.0,1.0,6.91,6.95,6.76,6.9,15020700.0
548,2012-03-07,107.43004795015844,7.23,6.92,1.605993243385499,18978700.0,0.0,1.0,7.0,7.23,6.92,7.17,18978700.0
549,2012-03-08,107.66902054530509,7.5,7.215,1.9049668326037228,21247000.0,0.0,1.0,7.24,7.5,7.215,7.47,21247000.0
550,2012-03-09,107.98799314045174,7.65,7.525,2.013940421821947,15093300.0,0.0,1.0,7.56,7.65,7.525,7.58,15093300.0
551,2012-03-12,107.97696573559838,7.6,7.4259,1.9329140110401708,15385500.0,0.0,1.0,7.55,7.6,7.4259,7.5,15385500.0
552,2012-03-13,107.98593833074503,7.79,7.54,2.1918876002583945,17889900.0,0.0,1.0,7.56,7.79,7.54,7.76,17889900.0
553,2012-03-14,108.17491092589168,7.99,7.73,2.1908611894766183,22707000.0,0.0,1.0,7.75,7.99,7.73,7.76,22707000.0
554,2012-03-15,108.38388352103834,8.28,7.92,2.6798347786948424,27147900.0,0.0,1.0,7.96,8.28,7.92,8.25,27147900.0
555,2012-03-16,108.73285611618499,8.33,8.11,2.6288083679130656,14106400.0,0.0,1.0,8.31,8.33,8.11,8.2,14106400.0
556,2012-03-19,108.61182871133164,8.23,8.08,2.607781957131291,12016800.0,0.0,1.0,8.19,8.23,8.08,8.18,12016800.0
557,2012-03-20,108.47080130647828,8.09,7.92,2.4867555463495155,16426200.0,0.0,1.0,8.05,8.09,7.92,8.06,16426200.0
558,2012-03-21,108.50977390162492,8.18,8.01,2.465729135567738,9085100.0,0.0,1.0,8.09,8.18,8.01,8.04,9085100.0
559,2012-03-22,108.38874649677157,8.04,7.9,2.454702724785962,9346900.0,0.0,1.0,7.97,8.04,7.9,8.03,9346900.0
560,2012-03-23,108.46771909191823,8.12,7.95,2.5136763140041865,8149200.0,0.0,1.0,8.05,8.12,7.95,8.09,8149200.0
561,2012-03-26,108.57669168706488,8.25,8.12,2.6626499032224107,8692000.0,0.0,1.0,8.16,8.25,8.12,8.24,8692000.0
562,2012-03-27,108.66566428221154,8.35,8.17,2.611623492440634,9802000.0,0.0,1.0,8.25,8.35,8.17,8.19,9802000.0
563,2012-03-28,108.58463687735818,8.27,7.98,2.5005970816588583,15385000.0,0.0,1.0,8.17,8.27,7.98,8.08,15385000.0
564,2012-03-29,108.39360947250483,8.12,7.93,2.5395706708770813,13920300.0,0.0,1.0,7.98,8.12,7.93,8.12,13920300.0
565,2012-03-30,108.59258206765148,8.2,7.95,2.4385442600953056,14586100.0,0.0,1.0,8.18,8.2,7.95,8.02,14586100.0
566,2012-04-02,108.44155466279813,8.24,7.95,2.617517849313529,12477300.0,0.0,1.0,8.03,8.24,7.95,8.2,12477300.0
567,2012-04-03,108.50052725794478,8.17,7.91,2.396491438531754,18446600.0,0.0,1.0,8.09,8.17,7.91,7.98,18446600.0
568,2012-04-04,108.29949985309142,7.89,7.6,2.2254650277499772,16055700.0,0.0,1.0,7.89,7.89,7.6,7.81,16055700.0
569,2012-04-05,108.01847244823807,7.89,7.6,2.2844386169682016,14951800.0,0.0,1.0,7.61,7.89,7.6,7.87,14951800.0
570,2012-04-09,108.11744504338472,7.85,7.66,2.1634122061864263,10066600.0,0.0,1.0,7.71,7.85,7.66,7.75,10066600.0
571,2012-04-10,108.13641763853137,7.89,7.52,1.9423857954046504,16439400.0,0.0,1.0,7.73,7.89,7.52,7.53,16439400.0
572,2012-04-11,108.04539023367802,7.8,7.62,2.0513593846228737,9540800.0,0.0,1.0,7.64,7.8,7.62,7.64,9540800.0
573,2012-04-12,108.24436282882468,7.95,7.71,2.330332973841098,10959900.0,0.0,1.0,7.84,7.95,7.71,7.92,10959900.0
574,2012-04-13,108.25333542397132,7.86,7.68,2.139306563059322,11975400.0,0.0,1.0,7.85,7.86,7.68,7.73,11975400.0
575,2012-04-16,108.20230801911796,7.84,7.55,2.108280152277546,14931000.0,0.0,1.0,7.8,7.84,7.55,7.7,14931000.0
576,2012-04-17,108.23128061426462,8.01,7.8,2.34725374149577,15773800.0,0.0,1.0,7.83,8.01,7.8,7.94,15773800.0
577,2012-04-18,108.21025320941126,8.055,7.79,2.376227330713993,13999400.0,0.0,1.0,7.81,8.055,7.79,7.97,13999400.0
578,2012-04-19,108.4092258045579,8.06,7.75,2.375200919932217,25074700.0,0.0,1.0,8.01,8.06,7.75,7.97,25074700.0
579,2012-04-20,108.55819839970457,8.21,7.73,2.164174509150441,38757700.0,0.0,1.0,8.16,8.21,7.73,7.76,38757700.0
580,2012-04-23,107.98717099485121,7.65,7.39,1.7931480983686647,23445100.0,0.0,1.0,7.59,7.65,7.39,7.39,23445100.0
581,2012-04-24,107.83614358999786,7.48,7.26,1.7121216875868883,20552900.0,0.0,1.0,7.44,7.48,7.26,7.31,20552900.0
582,2012-04-25,107.81511618514452,7.48,7.21,1.7910952768051123,17392100.0,0.0,1.0,7.42,7.48,7.21,7.39,17392100.0
